college_name,choice_code,branch,category_code,percentile,stage,year
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",111950710,Chemical Engineering,GOBC,75.76,Stage-I,2021
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",111950710,Chemical Engineering,LOPEN,68.24,Stage-I,2021
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",111950710,Chemical Engineering,EWS,77.06,Stage-I,2021
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",111950710,Chemical Engineering,LOPEN,73.39,Stage-II,2021
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",111950710,Chemical Engineering,LOBC,65.27,Stage-II,2021
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",111961210,Mechanical Engineering,GOPEN,62.53,Stage-I,2021
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",111961210,Mechanical Engineering,LOPEN,55.35,Stage-I,2021
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",111961210,Mechanical Engineering,EWS,82.0,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112019110,Civil Engineering,GOPEN,77.42,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112019110,Civil Engineering,LOPEN,71.68,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112019110,Civil Engineering,MI,82.63,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112019110,Civil Engineering,LOPEN,76.21,Stage-II,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112024210,Computer Science and Engineering,GOPEN,88.5,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112024210,Computer Science and Engineering,LOPEN,89.05,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112024210,Computer Science and Engineering,MI,86.29,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112029310,Electrical Engineering,GOPEN,67.43,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112029310,Electrical Engineering,LOPEN,77.56,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112037210,Electronics and Telecommunication Engg,LOPEN,80.18,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112050710,Chemical Engineering,GOPEN,55.82,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112050710,Chemical Engineering,LOPEN,72.48,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112061210,Mechanical Engineering,GOPEN,63.4,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112089310,Textile Engineering / Technology,GOPEN,78.1,Stage-I,2021
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",112089310,Textile Engineering / Technology,LOPEN,81.35,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124210,Computer Science and Engineering,GOPEN,86.86,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124210,Computer Science and Engineering,GSC,84.0,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124210,Computer Science and Engineering,GST,81.43,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124210,Computer Science and Engineering,GOBC,86.46,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124210,Computer Science and Engineering,LNTC,82.63,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124210,Computer Science and Engineering,EWS,84.8,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124610,Information Technology,GOPEN,83.0,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124610,Information Technology,GSC,82.81,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124610,Information Technology,GNTB,80.46,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124610,Information Technology,GNTC,81.16,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124610,Information Technology,GOBC,82.82,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124610,Information Technology,LOPEN,82.57,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124610,Information Technology,LSC,81.5,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124610,Information Technology,LOBC,82.23,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112124610,Information Technology,EWS,77.54,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112137210,Electronics and Telecommunication Engg,GOPEN,75.33,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112137210,Electronics and Telecommunication Engg,LOPEN,75.0,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112137210,Electronics and Telecommunication Engg,LOBC,72.53,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112137210,Electronics and Telecommunication Engg,EWS,77.76,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112161210,Mechanical Engineering,GOPEN,77.79,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112161210,Mechanical Engineering,GSC,76.94,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112161210,Mechanical Engineering,EWS,74.97,Stage-I,2021
"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati (Un-Aided)",112161210,Mechanical Engineering,LOPEN,72.51,Stage-II,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,GOPEN,72.19,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,GSC,63.39,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,GNTA,60.97,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,GNTB,61.27,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,GNTC,60.12,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,GOBC,61.94,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,LOPEN,70.47,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,LSC,64.12,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,LOBC,65.15,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,LSC,61.7,Stage-II,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,LNTA,60.69,Stage-II,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,LNTB,58.73,Stage-II,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112319110,Civil Engineering,LOBC,60.68,Stage-II,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112324210,Computer Science and Engineering,GOPEN,80.97,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112324210,Computer Science and Engineering,GSC,77.31,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112324210,Computer Science and Engineering,GNTB,79.05,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112324210,Computer Science and Engineering,GOBC,77.89,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112324210,Computer Science and Engineering,LOPEN,81.43,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112324210,Computer Science and Engineering,LSC,80.0,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112324210,Computer Science and Engineering,LOBC,76.11,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112324210,Computer Science and Engineering,EWS,71.74,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112337210,Electronics and Telecommunication Engg,GOPEN,71.76,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112337210,Electronics and Telecommunication Engg,GSC,71.41,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112337210,Electronics and Telecommunication Engg,GNTA,57.41,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112337210,Electronics and Telecommunication Engg,GOBC,51.66,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112337210,Electronics and Telecommunication Engg,LOPEN,73.0,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112337210,Electronics and Telecommunication Engg,LOBC,71.82,Stage-I,2021
"Dr.Rajendra Gode Institute of Technology & Research, Amravati (Un-Aided)",112337210,Electronics and Telecommunication Engg,EWS,84.21,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,GOPEN,78.74,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,GSC,66.79,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,GST,78.26,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,GNTA,77.68,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,GNTB,74.97,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,GOBC,75.74,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,LOPEN,72.47,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,LSC,64.73,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,LST,71.79,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,LOBC,72.24,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,EWS,60.0,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,LSC,62.79,Stage-II,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,LNTD,75.26,Stage-II,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112519110,Civil Engineering,LOBC,72.24,Stage-II,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112524210,Computer Science and Engineering,GOPEN,76.38,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112524210,Computer Science and Engineering,GNTB,57.25,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112524210,Computer Science and Engineering,GOBC,64.73,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112524210,Computer Science and Engineering,LOPEN,84.65,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112524210,Computer Science and Engineering,LNTA,76.11,Stage-II,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112529310,Electrical Engineering,GOPEN,73.03,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112529310,Electrical Engineering,GSC,64.85,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112529310,Electrical Engineering,GOBC,56.8,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112529310,Electrical Engineering,LOPEN,63.27,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112529310,Electrical Engineering,LOPEN,70.11,Stage-II,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112529310,Electrical Engineering,LSC,63.7,Stage-II,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112529310,Electrical Engineering,LNTB,61.03,Stage-II,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112529310,Electrical Engineering,LOBC,55.7,Stage-II,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112561210,Mechanical Engineering,GOPEN,65.71,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112561210,Mechanical Engineering,LOPEN,80.24,Stage-I,2021
"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshri Shahu College of Engineering, Buldhana (Un-Aided)",112561210,Mechanical Engineering,LOPEN,54.94,Stage-II,2021
"Shri. Dadasaheb Gawai Charitable Trusts Dr. Smt. Kamaltai Gawai Institute of Engineering & Technology, Darapur, Amravati (Un-Aided)",112619110,Civil Engineering,GOPEN,78.0,Stage-I,2021
